RefId,IsBadBuy,Auction,VehicleAge,Make,Model,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,IsOnlineSale,WarrantyCost
64578,0,ADESA,2,FORD,TAURUS,AUTO,1,Alloy,75914,AMERICAN,FORD,9947,12167,14607,16722,9139,11318,13260,15320,0,0,835,85226,AZ,0,1506
64579,0,ADESA,5,CHEVROLET,TAHOE 2WD,AUTO,1,Alloy,81905,AMERICAN,GM,10583,12360,15341,16877,10250,12461,14944,16914,0,0,21053,85226,AZ,0,1763
64582,0,ADESA,2,FORD,TAURUS,AUTO,1,Alloy,69306,AMERICAN,FORD,9947,12167,14607,16722,9207,11314,13445,15257,0,0,835,85226,AZ,0,1313
64583,0,ADESA,3,CHRYSLER,300,AUTO,3,Special,86579,AMERICAN,CHRYSLER,10588,12375,14294,16706,10244,11923,14403,15902,0,0,21053,85226,AZ,0,1503
64584,0,ADESA,2,FORD,TAURUS X FWD V6,AUTO,1,Alloy,87314,AMERICAN,FORD,11307,14626,15264,18487,10947,13806,15020,17759,0,0,835,85226,AZ,0,1633
64588,0,ADESA,4,DODGE,DURANGO 2WD V8,AUTO,1,Alloy,88437,AMERICAN,CHRYSLER,8980,9652,13093,13725,9250,11211,14035,15895,NO,GREEN,21053,85226,AZ,0,1503
64600,1,ADESA,7,CHEVROLET,TRAILBLAZER 2WD 6C,AUTO,0,0,70579,AMERICAN,GM,4843,5869,8105,9204,4718,5716,8027,9081,0,0,21053,85226,AZ,0,1455
64602,0,ADESA,4,DODGE,DURANGO 2WD V8,AUTO,1,Alloy,82988,AMERICAN,CHRYSLER,9640,10685,13767,14685,9883,10942,15494,17155,0,0,21053,85226,AZ,0,1503
64610,0,ADESA,5,CHEVROLET,TAHOE 2WD,AUTO,1,Alloy,91123,AMERICAN,GM,9640,11292,13461,15473,10077,11627,15068,16553,YES,GREEN,21053,85226,AZ,0,1918
64616,0,ADESA,2,PONTIAC,G6 V6,AUTO,1,Alloy,75757,AMERICAN,GM,8644,10104,12831,14174,11898,12886,14926,15969,NO,GREEN,21053,85226,AZ,0,1272
64618,0,ADESA,3,DODGE,CHARGER V6,AUTO,2,Covers,67891,AMERICAN,CHRYSLER,9080,10358,13142,14831,9363,10735,13032,14503,0,0,21053,85226,AZ,0,1215
64619,1,ADESA,7,CHEVROLET,TRAILBLAZER 2WD 6C,AUTO,1,Alloy,82699,AMERICAN,GM,5027,6065,8505,9649,4854,5979,8946,10078,0,0,21053,85226,AZ,0,1543
64620,1,ADESA,2,CHEVROLET,COBALT,AUTO,2,Covers,63422,AMERICAN,GM,6224,6821,10043,10627,7339,8481,10426,11444,NO,GREEN,21053,85226,AZ,0,728
64621,1,ADESA,3,FORD,FUSION V6,AUTO,0,0,88581,AMERICAN,FORD,8918,10870,13397,15159,8899,10810,13026,14508,0,0,21053,85226,AZ,0,1373
64622,0,ADESA,3,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,78844,AMERICAN,CHRYSLER,11485,14074,16733,18835,9593,12531,13982,16694,0,0,21053,85226,AZ,0,920
64625,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,2,Covers,89467,AMERICAN,GM,7886,8726,11704,12812,9729,11117,13914,15013,NO,GREEN,21053,85226,AZ,0,2152
64626,1,ADESA,3,DODGE,CHARGER V6,AUTO,0,0,86436,AMERICAN,CHRYSLER,9080,10358,13142,14831,9069,10360,13141,14482,0,0,21053,85226,AZ,0,1503
64630,0,ADESA,1,CHEVROLET,IMPALA V6,AUTO,2,Covers,78217,AMERICAN,GM,9076,10158,13014,14288,8811,10142,12587,13953,0,0,21053,85226,AZ,0,1974
64633,1,ADESA,5,FORD,EXPLORER 2WD V6,AUTO,1,Alloy,69655,AMERICAN,FORD,7844,9089,12003,13617,6877,7650,11050,12293,0,0,21053,85226,AZ,0,1020
64635,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,2,Covers,75118,AMERICAN,GM,7883,8728,11656,12683,9801,11161,13227,14500,NO,GREEN,835,85226,AZ,0,1974
64639,0,ADESA,4,LINCOLN,ZEPHYR,AUTO,1,Alloy,73564,AMERICAN,FORD,10289,12133,14907,16705,9284,12023,13919,15979,0,0,21053,85226,AZ,0,1272
64643,1,ADESA,3,CHEVROLET,EQUINOX FWD V6,AUTO,0,0,83585,AMERICAN,GM,9239,11044,13976,15314,9239,11044,13976,15314,0,0,21053,85226,AZ,0,1503
64645,1,ADESA,6,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,85879,AMERICAN,CHRYSLER,7766,9477,11724,13412,6548,7100,10464,10942,0,0,21053,85226,AZ,0,1763
64647,1,ADESA,2,FORD,FUSION 4C,AUTO,0,0,77352,AMERICAN,FORD,11118,12309,15493,16829,10962,12242,14787,15842,0,0,835,85226,AZ,0,803
64652,0,ADESA,2,FORD,TAURUS,AUTO,1,Alloy,85454,AMERICAN,FORD,9629,11759,13786,16148,9042,11175,13000,15517,0,0,21053,85226,AZ,0,1633
64654,1,ADESA,5,MAZDA,MAZDA6,AUTO,1,Alloy,83541,OTHER ASIAN,OTHER,6187,7647,9396,10883,5703,7398,9111,11113,0,0,21053,85226,AZ,0,1633
64657,0,ADESA,5,JEEP,GRAND CHEROKEE 2WD V,AUTO,1,Alloy,88098,AMERICAN,CHRYSLER,11140,12273,15132,16210,10325,11785,14248,16006,NO,GREEN,21053,85226,AZ,0,2022
64658,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,1,Alloy,80553,AMERICAN,GM,8538,9647,12460,13656,10297,12582,14160,15753,0,0,21053,85226,AZ,0,2152
64660,0,ADESA,4,DODGE,1500 RAM PICKUP 2WD,AUTO,2,Covers,91389,AMERICAN,CHRYSLER,8049,10372,12420,14698,9172,11186,14153,16805,0,0,21053,85226,AZ,0,1053
64674,0,ADESA,2,MAZDA,MAZDA6,AUTO,1,Alloy,75668,OTHER ASIAN,OTHER,9989,11268,13352,14445,10336,11614,13310,14460,0,0,835,85226,AZ,0,1272
64675,0,ADESA,2,PONTIAC,G6 4C,AUTO,2,Covers,43744,AMERICAN,GM,7791,9051,11257,12341,8777,10108,12054,13065,NO,GREEN,835,85226,AZ,0,764
64676,0,ADESA,3,CHEVROLET,1500 SILVERADO PICKU,AUTO,2,Covers,81868,AMERICAN,GM,8421,10187,12675,14320,9136,11381,13625,15698,0,0,835,85226,AZ,0,1373
64680,0,ADESA,2,FORD,FUSION V6,AUTO,1,Alloy,83101,AMERICAN,FORD,10345,12144,14099,15806,10557,12746,13853,16009,0,0,835,85226,AZ,0,1373
64681,0,ADESA,2,FORD,FUSION 4C,AUTO,1,Alloy,80730,AMERICAN,FORD,10492,11772,14437,15591,12090,13794,15211,16477,NO,GREEN,835,85226,AZ,0,853
64685,0,ADESA,2,DODGE,CARAVAN GRAND FWD V6,AUTO,2,Covers,82899,AMERICAN,CHRYSLER,8956,10465,12846,14423,9237,10984,13489,14872,0,0,835,85226,AZ,0,1763
64698,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,2,Covers,80952,AMERICAN,GM,7760,8670,11759,12718,9872,11388,13681,15035,NO,GREEN,21053,85226,AZ,0,2152
64700,0,ADESA,3,DODGE,NITRO 4WD V6,AUTO,1,Alloy,72734,AMERICAN,CHRYSLER,10922,12914,15201,16893,11843,13603,15390,16818,NO,GREEN,21053,85226,AZ,0,920
64701,0,ADESA,2,FORD,FUSION 4C,AUTO,1,Alloy,77395,AMERICAN,FORD,11053,12614,14414,15655,11290,12864,14635,16001,0,0,21053,85226,AZ,0,803
64703,1,ADESA,4,KIA,RIO,AUTO,0,0,81101,OTHER ASIAN,OTHER,3164,3982,6926,8716,3183,4031,7634,9668,0,0,20234,85226,AZ,0,594
64704,0,ADESA,2,DODGE,AVENGER V6,AUTO,2,Covers,55932,AMERICAN,CHRYSLER,8102,9008,12419,13279,9064,11322,12556,15037,0,0,20234,85226,AZ,0,1003
64705,1,ADESA,3,CHEVROLET,UPLANDER FWD V6,AUTO,0,0,80075,AMERICAN,GM,6063,7981,9954,13103,6678,7815,11053,12158,0,0,21053,85226,AZ,0,2282
64707,0,ADESA,4,NISSAN,FRONTIER PICKUP 2WD,AUTO,3,Special,97157,TOP LINE ASIAN,OTHER,11267,13365,15643,17206,12097,14072,16326,18388,0,0,20234,85226,AZ,0,620
64710,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,1,Alloy,80251,AMERICAN,GM,8203,9236,12226,13314,10798,12982,13958,15829,NO,GREEN,21053,85226,AZ,0,2152
64712,1,ADESA,4,DODGE,CHARGER,AUTO,0,0,79107,AMERICAN,CHRYSLER,8157,9508,11859,13320,8189,9589,12112,13511,0,0,21053,85226,AZ,0,1389
64713,1,ADESA,3,PONTIAC,G6 V6,AUTO,1,Alloy,71972,AMERICAN,GM,7536,9111,10641,12485,7437,8751,10865,12250,0,0,21053,85226,AZ,0,1272
64714,0,ADESA,2,DODGE,CHARGER V6,AUTO,2,Covers,74413,AMERICAN,CHRYSLER,10340,11254,14093,15019,10333,11583,14029,15316,0,0,20234,85226,AZ,0,1389
64715,0,ADESA,4,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,92393,AMERICAN,CHRYSLER,8350,10492,13047,15430,9348,10618,14221,15428,0,0,21053,85226,AZ,0,1053
64719,0,ADESA,4,DODGE,1500 RAM PICKUP 2WD,AUTO,2,Covers,92685,AMERICAN,CHRYSLER,8350,10492,13047,15430,9736,11645,13327,15745,NO,GREEN,20234,85226,AZ,0,1053
64721,1,ADESA,7,CHEVROLET,IMPALA,AUTO,2,Covers,89347,AMERICAN,GM,2948,4135,6325,7431,2975,4162,5356,6684,0,0,20234,85226,AZ,0,2452
64725,0,ADESA,2,DODGE,CHARGER V6,AUTO,2,Covers,74037,AMERICAN,CHRYSLER,9928,11011,13604,14753,9497,10656,13016,13737,0,0,20234,85226,AZ,0,1389
64729,1,ADESA,8,GMC,YUKON 2WD V8,AUTO,1,Alloy,96084,AMERICAN,GM,5803,7180,8972,10262,5676,6989,8775,10255,0,0,20234,85226,AZ,0,2218
64731,0,ADESA,3,FORD,MUSTANG V6,MANUAL,1,Alloy,86136,AMERICAN,FORD,9812,11294,13899,15088,10399,12210,14097,15285,0,0,20234,85226,AZ,0,853
64732,0,ADESA,3,PONTIAC,TORRENT AWD V6,AUTO,1,Alloy,94856,AMERICAN,GM,10639,13378,14583,17062,10715,13312,14458,16398,NO,GREEN,20234,85226,AZ,0,1774
64734,1,ADESA,5,DODGE,NEON,AUTO,1,Alloy,77306,AMERICAN,CHRYSLER,3084,4103,5761,6856,2785,3938,5925,7070,0,0,20234,85226,AZ,0,686
64738,1,ADESA,6,HYUNDAI,SO0TA V6,AUTO,0,0,103575,OTHER ASIAN,OTHER,3573,4677,7494,9809,3643,4728,7450,9669,0,0,20234,85226,AZ,0,970
64740,1,ADESA,9,CHRYSLER,PT CRUISER,AUTO,1,Alloy,68832,AMERICAN,CHRYSLER,2465,3202,4807,5673,2341,3053,4783,5599,0,0,20234,85226,AZ,0,1515
64748,1,ADESA,4,CHEVROLET,CAVALIER 4C 2.2L I4,AUTO,2,Covers,70371,AMERICAN,GM,2818,3670,3543,4464,3071,4017,3817,4838,0,0,18880,28273,NC,0,1155
64752,1,ADESA,4,PONTIAC,GRAND AM V6 3.4L V6,AUTO,2,Covers,41167,AMERICAN,GM,3780,4808,4582,5693,3842,4704,4649,5580,0,0,18880,28273,NC,0,1469
64757,1,ADESA,3,JEEP,COMMANDER 2WD V6 3.7,AUTO,1,Alloy,78786,AMERICAN,CHRYSLER,10298,11615,11622,13044,10450,11768,11786,13209,0,0,17675,28273,NC,0,1740
64759,1,ADESA,6,MERCURY,SABLE 3.0L V6 4V /EF,AUTO,0,0,74820,AMERICAN,FORD,3093,4004,3840,4824,3222,4246,3980,5086,0,0,17675,28273,NC,0,1220
64765,1,ADESA,3,FORD,EXPEDITION 4WD V8 5.,AUTO,0,0,69179,AMERICAN,FORD,10375,12430,11705,13924,10388,13024,11719,14566,0,0,18880,28273,NC,0,1215
64776,0,MANHEIM,4,KIA,SORENTO 4WD,AUTO,1,Alloy,74653,OTHER ASIAN,OTHER,10259,13862,14314,16948,11089,12555,13907,14676,0,0,18111,37210,TN,0,1857
64790,1,MANHEIM,7,MERCURY,GRAND MARQUIS,AUTO,2,Covers,84203,AMERICAN,FORD,4234,5396,8061,8941,4088,5305,6501,8330,0,0,18111,37210,TN,0,894
64792,0,MANHEIM,3,NISSAN,ALTIMA,AUTO,2,Covers,89503,TOP LINE ASIAN,OTHER,9979,11228,13609,15332,9400,10727,13608,14756,0,0,8172,37210,TN,0,723
64794,0,MANHEIM,2,FORD,TAURUS,AUTO,1,Alloy,89777,AMERICAN,FORD,9600,11742,13966,15911,10328,12536,14095,16270,NO,GREEN,8172,37210,TN,0,1633
64795,0,MANHEIM,3,CHRYSLER,300,AUTO,2,Covers,66588,AMERICAN,CHRYSLER,10071,11700,14298,15729,11421,13446,15138,17504,NO,GREEN,8172,37210,TN,0,1215
64800,0,MANHEIM,3,JEEP,COMMANDER 2WD V8,AUTO,1,Alloy,79508,AMERICAN,CHRYSLER,14085,15818,18143,19842,13326,15863,17587,19879,NO,GREEN,8172,37210,TN,0,1857
64803,0,MANHEIM,3,JEEP,PATRIOT FWD 4C,AUTO,1,Alloy,87322,AMERICAN,CHRYSLER,9413,10769,13265,14584,9031,10766,12774,14578,0,0,8172,37210,TN,0,983
64814,0,MANHEIM,4,DODGE,CHARGER,AUTO,1,Alloy,72437,AMERICAN,CHRYSLER,7621,8865,10864,12178,8970,10731,12262,14156,0,0,8172,37210,TN,0,1389
64817,1,MANHEIM,7,FORD,EXPEDITION 4WD V8,AUTO,1,Alloy,68135,AMERICAN,FORD,7066,8379,10606,12264,6623,8215,10988,12814,0,0,18881,37210,TN,0,1515
64833,1,MANHEIM,7,FORD,WINDSTAR FWD V6,AUTO,1,Alloy,53417,AMERICAN,FORD,2884,3785,5745,6553,2528,3770,5886,7346,NO,GREEN,18880,37210,TN,0,1717
64838,1,MANHEIM,7,MERCURY,SABLE,AUTO,2,Covers,94848,AMERICAN,FORD,2916,4039,5955,7608,3052,4080,6255,7395,0,0,18880,37210,TN,0,1353
64840,1,MANHEIM,5,CHEVROLET,TRAILBLAZER EXT 4WD,AUTO,1,Alloy,86275,AMERICAN,GM,8038,9604,12543,14340,6907,8912,11324,13687,NO,GREEN,18880,37210,TN,0,2152
64847,0,MANHEIM,2,PONTIAC,G6 V6,AUTO,1,Alloy,83290,AMERICAN,GM,9036,10247,12550,13929,10767,12127,13826,15327,NO,GREEN,18880,37210,TN,0,1373
64854,0,MANHEIM,5,CHRYSLER,300,AUTO,1,Alloy,80896,AMERICAN,CHRYSLER,7748,9170,11534,13177,8938,10250,12252,13944,0,0,18880,37210,TN,0,1503
64856,1,MANHEIM,6,MERCURY,GRAND MARQUIS,AUTO,2,Covers,89215,AMERICAN,FORD,4790,5743,8368,9564,5050,6214,8454,9852,0,0,18880,37210,TN,0,594
64859,0,MANHEIM,3,FORD,MUSTANG V6,AUTO,1,Alloy,62494,AMERICAN,FORD,9950,11424,14338,15806,10011,11713,13947,15643,0,0,18880,37210,TN,0,728
64861,1,MANHEIM,5,SUZUKI,GRAND VITARA 2WD,AUTO,1,Alloy,87597,OTHER ASIAN,OTHER,5400,6595,7906,8916,4633,6216,6158,8262,0,0,18880,37210,TN,0,1243
64862,1,MANHEIM,3,KIA,SORENTO 4WD,AUTO,1,Alloy,80737,OTHER ASIAN,OTHER,11440,14271,15662,17413,11858,15135,15877,17945,0,0,18880,37210,TN,0,2022
64865,0,MANHEIM,3,FORD,MUSTANG V6,AUTO,1,Alloy,70927,AMERICAN,FORD,9950,11424,14338,15806,10011,11713,13947,15643,0,0,18880,37210,TN,0,803
64869,1,MANHEIM,9,MERCURY,GRAND MARQUIS,AUTO,1,Alloy,83659,AMERICAN,FORD,2971,3919,6221,7352,3747,5035,6259,7658,0,0,18880,37210,TN,0,894
64874,1,MANHEIM,6,CHRYSLER,PT CRUISER,AUTO,1,Alloy,61330,AMERICAN,CHRYSLER,3665,4720,6743,7900,3957,4970,7326,8632,0,0,18880,37210,TN,0,1215
64878,1,MANHEIM,5,DODGE,DURANGO 2WD V8,AUTO,1,Alloy,74457,AMERICAN,CHRYSLER,7224,8938,10866,12293,7474,9067,10959,12691,0,0,18880,37210,TN,0,1389
64892,1,MANHEIM,7,NISSAN,SENTRA,AUTO,2,Covers,109728,TOP LINE ASIAN,OTHER,2751,3379,5760,6526,2994,3714,5564,6259,NO,RED,18111,37210,TN,0,950
64896,1,MANHEIM,7,CHEVROLET,CAVALIER 4C,AUTO,1,Alloy,104716,AMERICAN,GM,2004,2872,4615,5559,2339,3305,5194,6052,0,0,18111,37210,TN,0,1750
64897,1,MANHEIM,6,FORD,TAURUS,AUTO,1,Alloy,96445,AMERICAN,FORD,3108,4204,6000,7102,3341,4364,5918,7271,NO,RED,18111,37210,TN,0,1053
64901,0,MANHEIM,2,GMC,ENVOY 2WD 6C,AUTO,1,Alloy,70307,AMERICAN,GM,14929,16558,18670,19467,14825,16321,18594,19525,0,0,18111,37210,TN,0,1155
64912,0,MANHEIM,2,FORD,FUSION V6,AUTO,1,Alloy,76379,AMERICAN,FORD,10539,12419,14447,16178,11096,13200,14620,16461,0,0,18880,37210,TN,0,1272
64916,1,MANHEIM,8,CHRYSLER,PT CRUISER,AUTO,1,Alloy,63194,AMERICAN,CHRYSLER,3005,3934,5993,6861,3358,4447,6324,7511,NO,GREEN,18880,37210,TN,0,1515
64917,1,MANHEIM,4,CHRYSLER,PT CRUISER,AUTO,2,Covers,75921,AMERICAN,CHRYSLER,4678,5677,7867,9040,4352,5289,7424,8688,0,0,18880,37210,TN,0,1389
64920,1,MANHEIM,3,FORD,FOCUS,AUTO,2,Covers,81411,AMERICAN,FORD,5026,6301,8869,9882,5664,7148,8888,10299,0,0,18880,37210,TN,0,1243
64922,0,MANHEIM,2,CHEVROLET,IMPALA V6 3.5L V6 SF,AUTO,1,Alloy,78415,AMERICAN,GM,8186,9727,9341,11005,8845,10605,10053,11953,0,0,20234,77061,TX,0,1974
64923,1,MANHEIM,2,CHEVROLET,IMPALA 3.5L V6 SFI,AUTO,2,Covers,79716,AMERICAN,GM,7644,8892,8756,10103,7644,8892,8756,10103,0,0,20234,77061,TX,0,1974
64925,0,MANHEIM,3,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,83071,AMERICAN,CHRYSLER,9606,12019,10874,13481,9606,12019,10874,13481,0,0,20234,77061,TX,0,1763
64932,0,MANHEIM,2,FORD,FIVE HUNDRED 3.0L V6,AUTO,1,Alloy,70160,AMERICAN,FORD,9558,12352,10823,13840,9719,12515,10997,14016,0,0,20234,77061,TX,0,1506
64934,0,MANHEIM,5,CHEVROLET,AVALANCHE 1500 2WD V,AUTO,1,Alloy,73497,AMERICAN,GM,9799,11762,11083,13203,9799,11762,11083,13203,0,0,20234,77061,TX,0,1272
64940,0,MANHEIM,2,FORD,FUSION V6 3.0L V6 EF,AUTO,1,Alloy,88265,AMERICAN,FORD,10590,13049,11937,14593,10590,13049,11937,14593,0,0,19662,77061,TX,0,1373
64942,0,MANHEIM,2,DODGE,MAGNUM V6 3.5L V6 MP,AUTO,2,Covers,76781,AMERICAN,CHRYSLER,9794,11479,11078,12897,9794,11479,11078,12897,0,0,19662,77061,TX,0,1389
64945,0,MANHEIM,5,CHEVROLET,TAHOE 2WD 4.8L V8 SF,AUTO,1,Alloy,85512,AMERICAN,GM,9406,10949,10658,12325,9193,10558,10428,11903,0,0,19662,77061,TX,0,1763
64947,0,MANHEIM,1,PONTIAC,G6 4C,AUTO,2,Covers,61181,AMERICAN,GM,9357,10335,10606,11662,9357,10335,10606,11662,0,0,19662,77061,TX,0,923
64948,1,MANHEIM,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,AUTO,0,0,71094,AMERICAN,GM,6568,8072,7593,9218,6568,8072,7593,9218,0,0,19064,77061,TX,0,1155
64949,0,MANHEIM,2,CHEVROLET,IMPALA V6 3.5L V6 SF,AUTO,1,Alloy,81279,AMERICAN,GM,8214,9824,9371,11110,8845,10605,10053,11953,0,0,19662,77061,TX,0,2152
64952,1,MANHEIM,4,SCION,XB 1.5L I-4 EFI DOHC,AUTO,2,Covers,61707,OTHER ASIAN,OTHER,6419,7824,7433,8950,6773,8085,7815,9232,0,0,19662,77061,TX,0,533
64954,0,MANHEIM,4,CHEVROLET,TAHOE 2WD 4.8L V8 SF,AUTO,1,Alloy,73624,AMERICAN,GM,11488,13405,12907,14977,12704,14660,14220,16333,0,0,18822,77061,TX,0,1623
64955,0,MANHEIM,2,MAZDA,MAZDA6 2.3L I4 MFI /,AUTO,1,Alloy,61278,OTHER ASIAN,OTHER,10800,12181,12164,13655,10800,12181,12164,13655,0,0,18822,77061,TX,0,1118
64957,0,MANHEIM,2,CHEVROLET,IMPALA V6 3.5L V6 SF,AUTO,2,Covers,76099,AMERICAN,GM,8214,9824,9371,11110,8845,10605,10053,11953,0,0,18822,77061,TX,0,1974
64962,0,MANHEIM,6,FORD,F150 PICKUP 2WD V8 5,AUTO,1,Alloy,70334,AMERICAN,FORD,0,0,0,0,0,0,0,0,0,0,18822,77061,TX,0,1103
64964,0,MANHEIM,4,CHEVROLET,1500 SILVERADO PICKU,AUTO,1,Alloy,93947,AMERICAN,GM,12236,13736,13715,15335,10636,12817,11987,14342,0,0,18822,77061,TX,0,1341
64971,0,MANHEIM,1,PONTIAC,VIBE,AUTO,2,Covers,68366,AMERICAN,GM,10412,11546,11745,12970,9792,10986,13953,15454,0,0,18822,77061,TX,0,533
64976,0,MANHEIM,3,BUICK,LACROSSE 3.8L V6 SFI,AUTO,2,Covers,83892,AMERICAN,GM,8812,10847,10017,12215,9130,10824,10360,12190,0,0,18822,77061,TX,0,1633
64979,0,MANHEIM,1,CHEVROLET,IMPALA V6 3.5L V6 SF,AUTO,2,Covers,79090,AMERICAN,GM,9216,10368,10453,11697,9838,11087,11125,12474,0,0,18822,77061,TX,0,1974
64983,0,MANHEIM,2,FORD,F150 PICKUP 2WD V6 4,AUTO,1,Alloy,90117,AMERICAN,FORD,8914,11041,10127,12424,8773,10990,9975,12369,0,0,18822,77061,TX,0,620
64986,0,MANHEIM,2,CHRYSLER,PACIFICA FWD 4.0L V6,AUTO,1,Alloy,74937,AMERICAN,CHRYSLER,13341,15227,14908,16945,12954,15003,14490,16703,0,0,22808,77061,TX,0,1389
64993,1,MANHEIM,3,CHEVROLET,COBALT 2.2L I4 MPI,AUTO,2,Covers,56583,AMERICAN,GM,4810,5899,5695,6871,4994,6101,5894,7089,0,0,22808,77061,TX,0,671
64995,0,MANHEIM,3,CHEVROLET,TRAILBLAZER 2WD 6C 4,AUTO,1,Alloy,84762,AMERICAN,GM,10266,12013,11587,13474,8836,10388,10043,11719,0,0,22808,77061,TX,0,1243
64999,0,MANHEIM,3,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,83375,AMERICAN,CHRYSLER,10713,12852,12070,14380,9568,11963,10833,13420,0,0,22808,77061,TX,0,1763
65002,0,MANHEIM,4,JEEP,GRAND CHEROKEE 2WD V,AUTO,1,Alloy,64304,AMERICAN,CHRYSLER,9244,10567,10484,11912,8864,10253,10073,11573,0,0,22808,77061,TX,0,1508
65005,0,MANHEIM,2,FORD,FUSION 4C 2.3L I4 EF,AUTO,1,Alloy,77020,AMERICAN,FORD,10144,12216,11456,13693,10357,12400,11686,13892,0,0,22808,77061,TX,0,803
65006,0,MANHEIM,4,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,79156,AMERICAN,CHRYSLER,10360,12615,11689,14124,10265,12711,11586,14228,0,0,22808,77061,TX,0,920
65007,0,MANHEIM,4,DODGE,DURANGO 4WD V8 4.7L,AUTO,2,Covers,53708,AMERICAN,CHRYSLER,9116,11110,10345,12499,9094,10921,10322,12295,0,0,22808,77061,TX,0,1251
65008,0,MANHEIM,2,DODGE,CHARGER V6 2.7L V6 M,AUTO,2,Covers,55373,AMERICAN,CHRYSLER,9780,11272,11062,12674,10310,11882,11635,13333,0,0,22808,77061,TX,0,1086
65012,1,MANHEIM,4,FORD,FOCUS 2.3L I4 SFI,AUTO,1,Alloy,61212,AMERICAN,FORD,4986,6434,5885,7449,4564,5722,5429,6680,0,0,20207,77061,TX,0,1020
65013,1,MANHEIM,6,DODGE,NEON 2.0L I4 SFI,AUTO,1,Alloy,63393,AMERICAN,CHRYSLER,2577,3564,3283,4349,2429,3337,3123,4104,0,0,20207,77061,TX,0,930
65018,0,MANHEIM,3,FORD,ESCAPE 4WD V6 3.0L V,AUTO,1,Alloy,75833,AMERICAN,FORD,11733,14091,13172,15718,12197,15025,13673,16727,0,0,20207,77061,TX,0,1389
65020,0,MANHEIM,3,DODGE,DURANGO 2WD V8 5.7L,AUTO,1,Alloy,79616,AMERICAN,CHRYSLER,11305,13534,12709,15117,11060,13198,12445,14754,0,0,20207,77061,TX,0,1389
65022,0,MANHEIM,3,FORD,F150 PICKUP 2WD V8 4,AUTO,1,Alloy,81660,AMERICAN,FORD,9204,11218,10440,12615,8854,11269,10062,12671,0,0,22808,77061,TX,0,853
65029,0,MANHEIM,3,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,71137,AMERICAN,CHRYSLER,9606,12019,10874,13481,10004,12097,11304,13565,0,0,22808,77061,TX,0,1623
65030,0,MANHEIM,3,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,77699,AMERICAN,CHRYSLER,9606,12019,10874,13481,9824,13147,13638,16843,0,0,22808,77061,TX,0,1623
65033,0,MANHEIM,2,TOYOTA,CAMRY 4C 2.4L I4 SFI,AUTO,2,Covers,77984,TOP LINE ASIAN,OTHER,13699,15384,15295,17115,14330,15967,15976,17744,0,0,22808,77061,TX,0,569
65035,0,MANHEIM,2,PONTIAC,G6 V6 3.5L V6 SFI,AUTO,1,Alloy,62521,AMERICAN,GM,9037,10119,10260,11429,9442,10747,10697,12107,0,0,22808,77061,TX,0,1118
65036,0,MANHEIM,3,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,79237,AMERICAN,CHRYSLER,9606,12019,10874,13481,8962,11587,10179,13014,0,0,22808,77061,TX,0,1623
65038,1,MANHEIM,7,CHRYSLER,VOYAGER FWD V6 3.3L,AUTO,2,Covers,59444,AMERICAN,CHRYSLER,2325,3257,3011,4018,2287,3168,2970,3921,0,0,22808,77061,TX,0,1551
65046,0,MANHEIM,4,FORD,MUSTANG V6 4.0L V6 E,AUTO,1,Alloy,74073,AMERICAN,FORD,8780,10177,9982,11491,8917,10242,10130,11561,0,0,20207,77061,TX,0,803
65058,0,MANHEIM,3,FORD,F150 PICKUP 2WD V8,AUTO,2,Covers,81230,AMERICAN,FORD,9070,11284,10296,12687,10082,12076,15010,17184,0,0,20833,77061,TX,0,853
65064,0,MANHEIM,3,CHEVROLET,EQUINOX FWD V6,AUTO,1,Alloy,72615,AMERICAN,GM,8936,10730,10151,12088,10522,12553,14274,16265,0,0,17212,77061,TX,0,1389
65068,0,MANHEIM,2,CHEVROLET,TRAILBLAZER 2WD 6C,AUTO,1,Alloy,63737,AMERICAN,GM,10172,11320,11486,12726,9873,11806,14506,16094,0,0,17212,77061,TX,0,1020
